data,canal_id,regiao_id,sessoes
2023-11-20,3,4,54
2023-11-21,3,4,65
2023-11-22,3,4,61
2023-11-23,3,4,50
2023-11-24,3,4,67
2023-11-25,3,4,65
2023-11-26,3,4,61
2023-11-27,3,4,54
2023-11-28,3,4,55
2023-11-29,3,4,70
2023-11-30,3,4,44
2023-11-01,1,5,241
2023-11-02,1,5,243
2023-11-03,1,5,227
2023-11-04,1,5,244
2023-11-05,1,5,286
2023-11-06,1,5,315
2023-11-07,1,5,358
2023-11-08,1,5,221
2023-11-09,1,5,229
2023-11-10,1,5,226
2023-11-11,1,5,331
2023-11-12,1,5,308
2023-11-13,1,5,311
2023-11-14,1,5,319
2023-11-15,1,5,314
2023-11-16,1,5,264
2023-11-17,1,5,250
2023-11-18,1,5,276
2023-11-19,1,5,339
2023-11-20,1,5,298
2023-11-21,1,5,306
2023-11-22,1,5,323
2023-11-23,1,5,222
2023-11-24,1,5,219
2023-11-25,1,5,254
2023-11-26,1,5,283
2023-11-27,1,5,281
2023-11-28,1,5,275
2023-11-29,1,5,338
2023-11-30,1,5,613
2023-11-01,2,5,245
2023-11-02,2,5,331
2023-11-03,2,5,256
2023-11-04,2,5,306
2023-11-05,2,5,300
2023-11-06,2,5,284
2023-11-07,2,5,269
2023-11-08,2,5,362
2023-11-09,2,5,384
2023-11-10,2,5,250
2023-11-11,2,5,395
2023-11-12,2,5,331
2023-11-13,2,5,407
2023-11-14,2,5,296
2023-11-15,2,5,398
2023-11-16,2,5,351
2023-11-17,2,5,397
2023-11-18,2,5,343
2023-11-19,2,5,401
2023-11-20,2,5,299
2023-11-21,2,5,271
2023-11-22,2,5,259
2023-11-23,2,5,394
2023-11-24,2,5,251
2023-11-25,2,5,314
2023-11-26,2,5,406
2023-11-27,2,5,304
2023-11-28,2,5,335
2023-11-29,2,5,247
2023-11-30,2,5,387
2023-11-01,3,5,31
2023-11-02,3,5,25
2023-11-03,3,5,24
2023-11-04,3,5,28
2023-11-05,3,5,24
2023-11-06,3,5,26
2023-11-07,3,5,25
2023-11-08,3,5,28
2023-11-09,3,5,23
2023-11-10,3,5,30
2023-11-11,3,5,32
2023-11-12,3,5,21
2023-11-13,3,5,33
2023-11-14,3,5,26
2023-11-15,3,5,29
2023-11-16,3,5,20
2023-11-17,3,5,32
2023-11-18,3,5,32
2023-11-19,3,5,33
2023-11-20,3,5,26
2023-11-21,3,5,26
2023-11-22,3,5,23
2023-11-23,3,5,32
2023-11-24,3,5,27
2023-11-25,3,5,20
2023-11-26,3,5,25
2023-11-27,3,5,23
2023-11-28,3,5,31
2023-11-29,3,5,24
2023-11-30,3,5,29
2023-12-01,1,1,110
2023-12-02,1,1,102
2023-12-03,1,1,123
2023-12-04,1,1,95
2023-12-05,1,1,97
2023-12-06,1,1,120
2023-12-07,1,1,97
2023-12-08,1,1,97
2023-12-09,1,1,126
2023-12-10,1,1,139
2023-12-11,1,1,142
2023-12-12,1,1,125
2023-12-13,1,1,130
2023-12-14,1,1,136
2023-12-15,1,1,146
2023-12-16,1,1,142
2023-12-17,1,1,133
2023-12-18,1,1,117
2023-12-19,1,1,112
2023-12-20,1,1,96
2023-12-21,1,1,112
2023-12-22,1,1,139
2023-12-23,1,1,111
2023-12-24,1,1,123
2023-12-25,1,1,90
2023-12-26,1,1,101
2023-12-27,1,1,131
2023-12-28,1,1,146
2023-12-29,1,1,108
2023-12-30,1,1,132
2023-12-31,1,1,65
2023-12-01,2,1,151
2023-12-02,2,1,110
2023-12-03,2,1,104
2023-12-04,2,1,102
2023-12-05,2,1,124
2023-12-06,2,1,130
2023-12-07,2,1,98
2023-12-08,2,1,129
2023-12-09,2,1,121
2023-12-10,2,1,96
2023-12-11,2,1,107
2023-12-12,2,1,101
2023-12-13,2,1,129
2023-12-14,2,1,124
2023-12-15,2,1,104
2023-12-16,2,1,99
2023-12-17,2,1,103
2023-12-18,2,1,150
2023-12-19,2,1,98
2023-12-20,2,1,147
2023-12-21,2,1,128
2023-12-22,2,1,126
2023-12-23,2,1,131
2023-12-24,2,1,124
2023-12-25,2,1,104
2023-12-26,2,1,104
2023-12-27,2,1,93
2023-12-28,2,1,126
2023-12-29,2,1,100
2023-12-30,2,1,128
2023-12-31,2,1,282
2023-12-01,3,1,10
2023-12-02,3,1,8
2023-12-03,3,1,12
2023-12-04,3,1,10
2023-12-05,3,1,11
2023-12-06,3,1,10
2023-12-07,3,1,10
2023-12-08,3,1,11
2023-12-09,3,1,12
2023-12-10,3,1,9
2023-12-11,3,1,11
2023-12-12,3,1,10
2023-12-13,3,1,12
2023-12-14,3,1,10
2023-12-15,3,1,12
2023-12-16,3,1,11
2023-12-17,3,1,12
2023-12-18,3,1,9
2023-12-19,3,1,12
2023-12-20,3,1,11
2023-12-21,3,1,11
2023-12-22,3,1,8
2023-12-23,3,1,8
2023-12-24,3,1,9
2023-12-25,3,1,12
2023-12-26,3,1,9
2023-12-27,3,1,12
2023-12-28,3,1,9
2023-12-29,3,1,8
2023-12-30,3,1,8
2023-12-31,3,1,1
2023-12-01,1,2,229
2023-12-02,1,2,342
2023-12-03,1,2,288
2023-12-04,1,2,236
2023-12-05,1,2,321
2023-12-06,1,2,263
2023-12-07,1,2,264
2023-12-08,1,2,331
2023-12-09,1,2,335
2023-12-10,1,2,289
2023-12-11,1,2,329
2023-12-12,1,2,258
2023-12-13,1,2,248
2023-12-14,1,2,269
2023-12-15,1,2,347
2023-12-16,1,2,293
2023-12-17,1,2,349
2023-12-18,1,2,263
2023-12-19,1,2,222
2023-12-20,1,2,257
2023-12-21,1,2,346
2023-12-22,1,2,274
2023-12-23,1,2,244
2023-12-24,1,2,355
2023-12-25,1,2,237
2023-12-26,1,2,326
2023-12-27,1,2,263
2023-12-28,1,2,324
2023-12-29,1,2,302
2023-12-30,1,2,305
2023-12-31,1,2,184
2023-12-01,2,2,301
2023-12-02,2,2,318
2023-12-03,2,2,308
2023-12-04,2,2,349
2023-12-05,2,2,329
2023-12-06,2,2,231
2023-12-07,2,2,221
2023-12-08,2,2,244
2023-12-09,2,2,315
2023-12-10,2,2,269
2023-12-11,2,2,291
2023-12-12,2,2,306
2023-12-13,2,2,280
2023-12-14,2,2,260
2023-12-15,2,2,232
2023-12-16,2,2,222
2023-12-17,2,2,287
2023-12-18,2,2,274
2023-12-19,2,2,311
2023-12-20,2,2,282
2023-12-21,2,2,274
2023-12-22,2,2,275
2023-12-23,2,2,235
2023-12-24,2,2,251
2023-12-25,2,2,270
2023-12-26,2,2,300
2023-12-27,2,2,261
2023-12-28,2,2,296
2023-12-29,2,2,274
2023-12-30,2,2,218
2023-12-31,2,2,443
2023-12-01,3,2,19
2023-12-02,3,2,18
2023-12-03,3,2,19
2023-12-04,3,2,17
2023-12-05,3,2,27
2023-12-06,3,2,25
2023-12-07,3,2,26
2023-12-08,3,2,20
2023-12-09,3,2,21
2023-12-10,3,2,25
2023-12-11,3,2,24
2023-12-12,3,2,17
2023-12-13,3,2,24
2023-12-14,3,2,27
2023-12-15,3,2,22
2023-12-16,3,2,18
2023-12-17,3,2,25
2023-12-18,3,2,26
2023-12-19,3,2,23
2023-12-20,3,2,25
2023-12-21,3,2,23
2023-12-22,3,2,25
2023-12-23,3,2,18
2023-12-24,3,2,25
2023-12-25,3,2,18
2023-12-26,3,2,23
2023-12-27,3,2,20
2023-12-28,3,2,20
2023-12-29,3,2,19
2023-12-30,3,2,26
2023-12-31,3,2,27
2023-12-01,1,3,115
2023-12-02,1,3,139
2023-12-03,1,3,168
2023-12-04,1,3,178
2023-12-05,1,3,138
2023-12-06,1,3,147
2023-12-07,1,3,117
2023-12-08,1,3,171
2023-12-09,1,3,187
2023-12-10,1,3,174
2023-12-11,1,3,185
2023-12-12,1,3,153
2023-12-13,1,3,133
2023-12-14,1,3,147
2023-12-15,1,3,122
2023-12-16,1,3,179
2023-12-17,1,3,159
2023-12-18,1,3,182
2023-12-19,1,3,130
2023-12-20,1,3,156
2023-12-21,1,3,118
2023-12-22,1,3,117
2023-12-23,1,3,142
2023-12-24,1,3,134
2023-12-25,1,3,152
2023-12-26,1,3,173
2023-12-27,1,3,120
2023-12-28,1,3,138
2023-12-29,1,3,142
2023-12-30,1,3,159
2023-12-31,1,3,168
2023-12-01,2,3,129
2023-12-02,2,3,173
2023-12-03,2,3,171
2023-12-04,2,3,181
2023-12-05,2,3,166
2023-12-06,2,3,174
2023-12-07,2,3,189
2023-12-08,2,3,120
2023-12-09,2,3,166
2023-12-10,2,3,194
2023-12-11,2,3,136
2023-12-12,2,3,184
2023-12-13,2,3,136
2023-12-14,2,3,126
2023-12-15,2,3,130
2023-12-16,2,3,150
2023-12-17,2,3,144
2023-12-18,2,3,188
2023-12-19,2,3,187
2023-12-20,2,3,131
2023-12-21,2,3,198
2023-12-22,2,3,130
2023-12-23,2,3,126
2023-12-24,2,3,134
2023-12-25,2,3,180
2023-12-26,2,3,122
2023-12-27,2,3,187
2023-12-28,2,3,195
2023-12-29,2,3,170
2023-12-30,2,3,151
2023-12-31,2,3,187
2023-12-01,3,3,9
2023-12-02,3,3,11
2023-12-03,3,3,10
2023-12-04,3,3,12
2023-12-05,3,3,12
2023-12-06,3,3,9
2023-12-07,3,3,13
2023-12-08,3,3,9
2023-12-09,3,3,9
2023-12-10,3,3,12
2023-12-11,3,3,13
2023-12-12,3,3,12
2023-12-13,3,3,14
2023-12-14,3,3,14
2023-12-15,3,3,9
2023-12-16,3,3,11
2023-12-17,3,3,10
2023-12-18,3,3,11
2023-12-19,3,3,10
2023-12-20,3,3,9
2023-12-21,3,3,9
2023-12-22,3,3,11
2023-12-23,3,3,10
2023-12-24,3,3,13
2023-12-25,3,3,9
2023-12-26,3,3,10
2023-12-27,3,3,13
2023-12-28,3,3,14
2023-12-29,3,3,11
2023-12-30,3,3,12
2023-12-31,3,3,19
2023-12-01,1,4,587
2023-12-02,1,4,596
2023-12-03,1,4,465
2023-12-04,1,4,567
2023-12-05,1,4,730
2023-12-06,1,4,476
2023-12-07,1,4,635
2023-12-08,1,4,502
2023-12-09,1,4,723
2023-12-10,1,4,463
2023-12-11,1,4,576
2023-12-12,1,4,537
2023-12-13,1,4,526
2023-12-14,1,4,653
2023-12-15,1,4,650
2023-12-16,1,4,680
2023-12-17,1,4,653
2023-12-18,1,4,614
2023-12-19,1,4,500
2023-12-20,1,4,642
2023-12-21,1,4,522
2023-12-22,1,4,648
2023-12-23,1,4,690
2023-12-24,1,4,675
2023-12-25,1,4,677
2023-12-26,1,4,672
2023-12-27,1,4,600
2023-12-28,1,4,491
2023-12-29,1,4,509
2023-12-30,1,4,716
2023-12-31,1,4,418
2023-12-01,2,4,514
2023-12-02,2,4,462
2023-12-03,2,4,595
2023-12-04,2,4,536
2023-12-05,2,4,480
2023-12-06,2,4,590
2023-12-07,2,4,699
2023-12-08,2,4,478
2023-12-09,2,4,596
2023-12-10,2,4,569
2023-12-11,2,4,606
2023-12-12,2,4,563
2023-12-13,2,4,757
2023-12-14,2,4,701
2023-12-15,2,4,739
2023-12-16,2,4,765
2023-12-17,2,4,538
2023-12-18,2,4,480
2023-12-19,2,4,596
2023-12-20,2,4,509
2023-12-21,2,4,635
2023-12-22,2,4,558
2023-12-23,2,4,486
2023-12-24,2,4,677
2023-12-25,2,4,484
2023-12-26,2,4,684
2023-12-27,2,4,562
2023-12-28,2,4,602
2023-12-29,2,4,745
2023-12-30,2,4,690
2023-12-31,2,4,1149
2023-12-01,3,4,61
2023-12-02,3,4,57
2023-12-03,3,4,61
2023-12-04,3,4,45
2023-12-05,3,4,57
2023-12-06,3,4,63
2023-12-07,3,4,52
2023-12-08,3,4,42
2023-12-09,3,4,46
2023-12-10,3,4,63
2023-12-11,3,4,44
2023-12-12,3,4,61
2023-12-13,3,4,63
2023-12-14,3,4,48
2023-12-15,3,4,53
2023-12-16,3,4,48
2023-12-17,3,4,58
2023-12-18,3,4,58
2023-12-19,3,4,55
2023-12-20,3,4,50
2023-12-21,3,4,59
2023-12-22,3,4,50
2023-12-23,3,4,56
2023-12-24,3,4,60
2023-12-25,3,4,63
2023-12-26,3,4,43
2023-12-27,3,4,42
2023-12-28,3,4,39
2023-12-29,3,4,52
2023-12-30,3,4,46
2023-12-31,3,4,0
2023-12-01,1,5,278
2023-12-02,1,5,256
2023-12-03,1,5,284
2023-12-04,1,5,259
2023-12-05,1,5,280
2023-12-06,1,5,299
2023-12-07,1,5,201
2023-12-08,1,5,222
2023-12-09,1,5,271
2023-12-10,1,5,295
2023-12-11,1,5,275
2023-12-12,1,5,311
2023-12-13,1,5,321
2023-12-14,1,5,220
2023-12-15,1,5,278
2023-12-16,1,5,283
2023-12-17,1,5,205
2023-12-18,1,5,290
2023-12-19,1,5,285
2023-12-20,1,5,307
2023-12-21,1,5,274
2023-12-22,1,5,306
2023-12-23,1,5,271
2023-12-24,1,5,295
2023-12-25,1,5,286
2023-12-26,1,5,280
2023-12-27,1,5,302
2023-12-28,1,5,224
2023-12-29,1,5,234
2023-12-30,1,5,317
2023-12-31,1,5,0
2023-12-01,2,5,271
2023-12-02,2,5,257
2023-12-03,2,5,297
2023-12-04,2,5,230
2023-12-05,2,5,290
2023-12-06,2,5,210
2023-12-07,2,5,297
2023-12-08,2,5,192
2023-12-09,2,5,214
2023-12-10,2,5,222
2023-12-11,2,5,245
2023-12-12,2,5,252
2023-12-13,2,5,254
2023-12-14,2,5,241
2023-12-15,2,5,293
2023-12-16,2,5,267
2023-12-17,2,5,238
2023-12-18,2,5,294
2023-12-19,2,5,222
2023-12-20,2,5,260
2023-12-21,2,5,249
2023-12-22,2,5,243
2023-12-23,2,5,270
2023-12-24,2,5,193
2023-12-25,2,5,200
2023-12-26,2,5,213
2023-12-27,2,5,237
2023-12-28,2,5,244
2023-12-29,2,5,261
2023-12-30,2,5,253
2023-12-31,2,5,409
2023-12-01,3,5,23
2023-12-02,3,5,24
2023-12-03,3,5,28
2023-12-04,3,5,26
2023-12-05,3,5,19
2023-12-06,3,5,19
2023-12-07,3,5,23
2023-12-08,3,5,22
2023-12-09,3,5,26
2023-12-10,3,5,24
2023-12-11,3,5,21
2023-12-12,3,5,28
2023-12-13,3,5,18
2023-12-14,3,5,18
2023-12-15,3,5,24
2023-12-16,3,5,25
2023-12-17,3,5,23
2023-12-18,3,5,21
2023-12-19,3,5,18
2023-12-20,3,5,21
2023-12-21,3,5,22
2023-12-22,3,5,26
2023-12-23,3,5,19
2023-12-24,3,5,22
2023-12-25,3,5,23
2023-12-26,3,5,22
2023-12-27,3,5,21
2023-12-28,3,5,21
2023-12-29,3,5,22
2023-12-30,3,5,19
2023-12-31,3,5,40
2024-01-01,1,1,89
2024-01-02,1,1,85
2024-01-03,1,1,83
2024-01-04,1,1,87
2024-01-05,1,1,93
2024-01-06,1,1,73
2024-01-07,1,1,75
2024-01-08,1,1,69
2024-01-09,1,1,69
2024-01-10,1,1,68
2024-01-11,1,1,76
2024-01-12,1,1,66
2024-01-13,1,1,86
2024-01-14,1,1,95
2024-01-15,1,1,71
2024-01-16,1,1,63
2024-01-17,1,1,59
2024-01-18,1,1,70
2024-01-19,1,1,89
2024-01-20,1,1,84
2024-01-21,1,1,77
2024-01-22,1,1,71
2024-01-23,1,1,74
2024-01-24,1,1,95
2024-01-25,1,1,96
2024-01-26,1,1,94
2024-01-27,1,1,72
2024-01-28,1,1,70
2024-01-29,1,1,84
2024-01-30,1,1,67
2024-01-31,1,1,43
2024-01-01,2,1,55
2024-01-02,2,1,60
2024-01-03,2,1,55
2024-01-04,2,1,64
2024-01-05,2,1,59
2024-01-06,2,1,83
2024-01-07,2,1,63
2024-01-08,2,1,54
2024-01-09,2,1,83
2024-01-10,2,1,88
2024-01-11,2,1,60
2024-01-12,2,1,67
2024-01-13,2,1,58
2024-01-14,2,1,70
2024-01-15,2,1,66
2024-01-16,2,1,81
2024-01-17,2,1,64
2024-01-18,2,1,88
2024-01-19,2,1,80
2024-01-20,2,1,64
2024-01-21,2,1,74
2024-01-22,2,1,71
2024-01-23,2,1,78
2024-01-24,2,1,67
2024-01-25,2,1,61
2024-01-26,2,1,88
2024-01-27,2,1,78
2024-01-28,2,1,63
2024-01-29,2,1,62
2024-01-30,2,1,63
2024-01-31,2,1,115
2024-01-01,3,1,4
2024-01-02,3,1,6
2024-01-03,3,1,7
2024-01-04,3,1,4
2024-01-05,3,1,5
2024-01-06,3,1,6
2024-01-07,3,1,6
2024-01-08,3,1,6
2024-01-09,3,1,7
2024-01-10,3,1,6
2024-01-11,3,1,6
2024-01-12,3,1,6
2024-01-13,3,1,4
2024-01-14,3,1,6
2024-01-15,3,1,5
2024-01-16,3,1,5
2024-01-17,3,1,7
2024-01-18,3,1,5
2024-01-19,3,1,5
2024-01-20,3,1,5
2024-01-21,3,1,5
2024-01-22,3,1,6
2024-01-23,3,1,6
2024-01-24,3,1,6
2024-01-25,3,1,5
2024-01-26,3,1,7
2024-01-27,3,1,5
2024-01-28,3,1,6
2024-01-29,3,1,5
2024-01-30,3,1,6
2024-01-31,3,1,0
2024-01-01,1,2,195
2024-01-02,1,2,223
2024-01-03,1,2,175
2024-01-04,1,2,161
2024-01-05,1,2,207
2024-01-06,1,2,220
2024-01-07,1,2,204
2024-01-08,1,2,159
2024-01-09,1,2,236
2024-01-10,1,2,182
2024-01-11,1,2,209
2024-01-12,1,2,185
2024-01-13,1,2,197
2024-01-14,1,2,208
2024-01-15,1,2,181
2024-01-16,1,2,163
2024-01-17,1,2,243
2024-01-18,1,2,194
2024-01-19,1,2,242
2024-01-20,1,2,190
2024-01-21,1,2,155
2024-01-22,1,2,200
2024-01-23,1,2,155
2024-01-24,1,2,190
2024-01-25,1,2,232
2024-01-26,1,2,191
2024-01-27,1,2,165
2024-01-28,1,2,189
2024-01-29,1,2,213
2024-01-30,1,2,173
2024-01-31,1,2,556
2024-01-01,2,2,163
2024-01-02,2,2,214
2024-01-03,2,2,173
2024-01-04,2,2,207
2024-01-05,2,2,153
2024-01-06,2,2,159
2024-01-07,2,2,168
2024-01-08,2,2,229
2024-01-09,2,2,189
2024-01-10,2,2,233
2024-01-11,2,2,193
2024-01-12,2,2,176
2024-01-13,2,2,143
2024-01-14,2,2,181
2024-01-15,2,2,220
2024-01-16,2,2,205
2024-01-17,2,2,231
2024-01-18,2,2,156
2024-01-19,2,2,216
2024-01-20,2,2,173
2024-01-21,2,2,171
2024-01-22,2,2,209
2024-01-23,2,2,209
2024-01-24,2,2,208
2024-01-25,2,2,222
2024-01-26,2,2,229
2024-01-27,2,2,192
2024-01-28,2,2,220
2024-01-29,2,2,169
2024-01-30,2,2,147
2024-01-31,2,2,15
2024-01-01,3,2,11
2024-01-02,3,2,13
2024-01-03,3,2,13
2024-01-04,3,2,15
2024-01-05,3,2,16
2024-01-06,3,2,13
2024-01-07,3,2,13
2024-01-08,3,2,11
2024-01-09,3,2,15
2024-01-10,3,2,12
2024-01-11,3,2,10
2024-01-12,3,2,15
2024-01-13,3,2,14
2024-01-14,3,2,15
2024-01-15,3,2,15
2024-01-16,3,2,15
2024-01-17,3,2,13
2024-01-18,3,2,13
2024-01-19,3,2,16
2024-01-20,3,2,11
2024-01-21,3,2,13
2024-01-22,3,2,12
2024-01-23,3,2,16
2024-01-24,3,2,10
2024-01-25,3,2,12
2024-01-26,3,2,16
2024-01-27,3,2,11
2024-01-28,3,2,13
2024-01-29,3,2,11
2024-01-30,3,2,12
2024-01-31,3,2,5
2024-01-01,1,3,126
2024-01-02,1,3,125
2024-01-03,1,3,123
2024-01-04,1,3,79
2024-01-05,1,3,79
2024-01-06,1,3,117
2024-01-07,1,3,122
2024-01-08,1,3,114
2024-01-09,1,3,119
2024-01-10,1,3,113
2024-01-11,1,3,123
2024-01-12,1,3,102
2024-01-13,1,3,108
2024-01-14,1,3,90
2024-01-15,1,3,94
2024-01-16,1,3,114
2024-01-17,1,3,122
2024-01-18,1,3,121
2024-01-19,1,3,110
2024-01-20,1,3,122
2024-01-21,1,3,110
2024-01-22,1,3,108
2024-01-23,1,3,116
2024-01-24,1,3,99
2024-01-25,1,3,112
2024-01-26,1,3,98
2024-01-27,1,3,128
2024-01-28,1,3,91
2024-01-29,1,3,88
2024-01-30,1,3,116
2024-01-31,1,3,0
2024-01-01,2,3,115
2024-01-02,2,3,106
2024-01-03,2,3,109
2024-01-04,2,3,74
2024-01-05,2,3,107
2024-01-06,2,3,115
2024-01-07,2,3,80
2024-01-08,2,3,109
2024-01-09,2,3,79
2024-01-10,2,3,93
2024-01-11,2,3,108
2024-01-12,2,3,99
2024-01-13,2,3,80
2024-01-14,2,3,88
2024-01-15,2,3,79
2024-01-16,2,3,73
2024-01-17,2,3,102
2024-01-18,2,3,109
2024-01-19,2,3,92
2024-01-20,2,3,87
2024-01-21,2,3,111
2024-01-22,2,3,92
2024-01-23,2,3,99
2024-01-24,2,3,85
2024-01-25,2,3,90
2024-01-26,2,3,87
2024-01-27,2,3,86
2024-01-28,2,3,76
2024-01-29,2,3,109
2024-01-30,2,3,103
2024-01-31,2,3,22
2024-01-01,3,3,8
2024-01-02,3,3,8
2024-01-03,3,3,5
2024-01-04,3,3,8
2024-01-05,3,3,6
2024-01-06,3,3,6
2024-01-07,3,3,5
2024-01-08,3,3,6
2024-01-09,3,3,8
2024-01-10,3,3,8
2024-01-11,3,3,8
2024-01-12,3,3,6
2024-01-13,3,3,8
2024-01-14,3,3,8
2024-01-15,3,3,5
2024-01-16,3,3,8
2024-01-17,3,3,8
2024-01-18,3,3,7
2024-01-19,3,3,6
2024-01-20,3,3,6
2024-01-21,3,3,7
2024-01-22,3,3,8
2024-01-23,3,3,7
2024-01-24,3,3,7
2024-01-25,3,3,7
2024-01-26,3,3,5
2024-01-27,3,3,6
2024-01-28,3,3,8
2024-01-29,3,3,6
2024-01-30,3,3,8
2024-01-31,3,3,1
2024-01-01,1,4,426
2024-01-02,1,4,357
2024-01-03,1,4,356
2024-01-04,1,4,495
2024-01-05,1,4,360
2024-01-06,1,4,548
2024-01-07,1,4,459
2024-01-08,1,4,547
2024-01-09,1,4,486
2024-01-10,1,4,437
2024-01-11,1,4,356
2024-01-12,1,4,535
2024-01-13,1,4,432
2024-01-14,1,4,397
2024-01-15,1,4,340
2024-01-16,1,4,524
2024-01-17,1,4,473
2024-01-18,1,4,398
2024-01-19,1,4,343
2024-01-20,1,4,357
2024-01-21,1,4,396
2024-01-22,1,4,428
2024-01-23,1,4,448
2024-01-24,1,4,359
2024-01-25,1,4,503
2024-01-26,1,4,409
2024-01-27,1,4,544
2024-01-28,1,4,454
2024-01-29,1,4,495
2024-01-30,1,4,519
2024-01-31,1,4,676
2024-01-01,2,4,431
2024-01-02,2,4,349
2024-01-03,2,4,417
2024-01-04,2,4,289
2024-01-05,2,4,389
2024-01-06,2,4,398
2024-01-07,2,4,350
2024-01-08,2,4,354
2024-01-09,2,4,468
2024-01-10,2,4,432
2024-01-11,2,4,443
2024-01-12,2,4,446
2024-01-13,2,4,404
2024-01-14,2,4,445
2024-01-15,2,4,382
2024-01-16,2,4,415
2024-01-17,2,4,348
2024-01-18,2,4,436
2024-01-19,2,4,438
2024-01-20,2,4,423
2024-01-21,2,4,296
2024-01-22,2,4,433
2024-01-23,2,4,451
2024-01-24,2,4,367
2024-01-25,2,4,322
2024-01-26,2,4,401
2024-01-27,2,4,446
2024-01-28,2,4,390
2024-01-29,2,4,378
2024-01-30,2,4,428
2024-01-31,2,4,0
2024-01-01,3,4,28
2024-01-02,3,4,26
2024-01-03,3,4,28
2024-01-04,3,4,24
2024-01-05,3,4,28
2024-01-06,3,4,23
2024-01-07,3,4,26
2024-01-08,3,4,33
2024-01-09,3,4,30
2024-01-10,3,4,25
2024-01-11,3,4,27
2024-01-12,3,4,26
2024-01-13,3,4,27
2024-01-14,3,4,34
2024-01-15,3,4,29
2024-01-16,3,4,30
2024-01-17,3,4,32
2024-01-18,3,4,35
2024-01-19,3,4,24
2024-01-20,3,4,25
2024-01-21,3,4,27
2024-01-22,3,4,34
2024-01-23,3,4,28
2024-01-24,3,4,23
2024-01-25,3,4,29
2024-01-26,3,4,34
2024-01-27,3,4,34
2024-01-28,3,4,28
2024-01-29,3,4,31
2024-01-30,3,4,22
2024-01-31,3,4,58
2024-01-01,1,5,232
2024-01-02,1,5,222
2024-01-03,1,5,157
2024-01-04,1,5,143
2024-01-05,1,5,224
2024-01-06,1,5,152
2024-01-07,1,5,189
2024-01-08,1,5,155
2024-01-09,1,5,198
2024-01-10,1,5,177
2024-01-11,1,5,229
2024-01-12,1,5,218
2024-01-13,1,5,153
2024-01-14,1,5,233
2024-01-15,1,5,207
2024-01-16,1,5,166
2024-01-17,1,5,220
2024-01-18,1,5,147
2024-01-19,1,5,157
2024-01-20,1,5,214
2024-01-21,1,5,223
2024-01-22,1,5,168
2024-01-23,1,5,227
2024-01-24,1,5,189
2024-01-25,1,5,207
2024-01-26,1,5,150
2024-01-27,1,5,219
2024-01-28,1,5,179
2024-01-29,1,5,222
2024-01-30,1,5,223
2024-01-31,1,5,21
2024-01-01,2,5,193
2024-01-02,2,5,142
2024-01-03,2,5,194
2024-01-04,2,5,180
2024-01-05,2,5,138
2024-01-06,2,5,163
2024-01-07,2,5,183
2024-01-08,2,5,134
2024-01-09,2,5,172
2024-01-10,2,5,181
2024-01-11,2,5,142
2024-01-12,2,5,201
2024-01-13,2,5,179
2024-01-14,2,5,201
2024-01-15,2,5,187
2024-01-16,2,5,152
2024-01-17,2,5,171
2024-01-18,2,5,172
2024-01-19,2,5,148
2024-01-20,2,5,129
2024-01-21,2,5,132
2024-01-22,2,5,197
2024-01-23,2,5,128
2024-01-24,2,5,136
2024-01-25,2,5,198
2024-01-26,2,5,135
2024-01-27,2,5,137
2024-01-28,2,5,166
2024-01-29,2,5,154
2024-01-30,2,5,126
2024-01-31,2,5,220
2024-01-01,3,5,13
2024-01-02,3,5,13
2024-01-03,3,5,11
2024-01-04,3,5,11
2024-01-05,3,5,13
2024-01-06,3,5,13
2024-01-07,3,5,14
2024-01-08,3,5,9
2024-01-09,3,5,9
2024-01-10,3,5,10
2024-01-11,3,5,9
2024-01-12,3,5,14
2024-01-13,3,5,13
2024-01-14,3,5,11
2024-01-15,3,5,8
2024-01-16,3,5,10
2024-01-17,3,5,9
2024-01-18,3,5,9
2024-01-19,3,5,13
2024-01-20,3,5,13
2024-01-21,3,5,11
2024-01-22,3,5,9
2024-01-23,3,5,11
2024-01-24,3,5,12
2024-01-25,3,5,10
2024-01-26,3,5,12
2024-01-27,3,5,10
2024-01-28,3,5,9
2024-01-29,3,5,11
2024-01-30,3,5,14
2024-01-31,3,5,16
2024-02-01,1,1,79
2024-02-02,1,1,76
2024-02-03,1,1,63
2024-02-04,1,1,66
2024-02-05,1,1,102
2024-02-06,1,1,93
2024-02-07,1,1,99
2024-02-08,1,1,100
2024-02-09,1,1,68
2024-02-10,1,1,98
2024-02-11,1,1,94
2024-02-12,1,1,100
2024-02-13,1,1,78
2024-02-14,1,1,102
2024-02-15,1,1,80
2024-02-16,1,1,69
2024-02-17,1,1,95
2024-02-18,1,1,81
2024-02-19,1,1,88
2024-02-20,1,1,65
2024-02-21,1,1,80
2024-02-22,1,1,93
2024-02-23,1,1,68
2024-02-24,1,1,77
2024-02-25,1,1,99
2024-02-26,1,1,77
2024-02-27,1,1,91
2024-02-28,1,1,82
2024-02-29,1,1,30
2024-02-01,2,1,82
2024-02-02,2,1,67
2024-02-03,2,1,84
2024-02-04,2,1,94
2024-02-05,2,1,83
2024-02-06,2,1,92
2024-02-07,2,1,59
2024-02-08,2,1,80
2024-02-09,2,1,64
2024-02-10,2,1,96
2024-02-11,2,1,74
2024-02-12,2,1,93
2024-02-13,2,1,69
2024-02-14,2,1,88
2024-02-15,2,1,92
